record_id,language,chapter_id,chapter_title,dialogue,length_chars,length_words,dialogue_id,character,speaker,speaker_confidence,attribution_method,emotion,emotion_score,polarity,subjectivity,affect_method
fr_ch12_dlg0009,fr,12,CHAPITRE XII,Honte de boire ! acheva le buveur qui s'enferma définitivement dans le silence.,79,13,D001095,drunkard,drunkard,0.75,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0001,fr,13,CHAPITRE XIII,"Celui-là, se dit en lui-même le petit prince, il raisonne un peu comme mon ivrogne.",83,15,D001096,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch13_dlg0002,fr,13,CHAPITRE XIII,"C'est amusant, pensa le petit prince. C'est assez poétique. Mais ce n'est pas très sérieux.",91,15,D001097,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0003,fr,13,CHAPITRE XIII,Les grandes personnes sont décidément tout à fait extraordinaires,65,9,D001098,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0004,fr,13,CHAPITRE XIII,"Bonjour, lui dit celui-ci. Votre cigarette est éteinte.",55,8,D001099,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0005,fr,13,CHAPITRE XIII,Trois et deux font cinq. Cinq et sept douze. Douze et trois quinze. Bonjour. Quinze et sept vingt-deux. Vingtdeux et six vingt-huit. Pas le temps de la rallumer. Vingt-six et cinq trente et un. Ouf ! Ça fait donc cinq cent un millions six cent vingtdeux mille sept cent trente et un.,283,52,D001100,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0006,fr,13,CHAPITRE XIII,Cinq cents millions de quoi ?,29,6,D001101,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0007,fr,13,CHAPITRE XIII,"Hein ? Tu es toujours là ? Cinq cent un millions de... je ne sais plus... J'ai tellement de travail ! Je suis sérieux, moi, je ne m'amuse pas à des balivernes ! Deux et cinq sept...",181,37,D001102,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.85,multilingual_lexicon_character_context_v2
fr_ch13_dlg0008,fr,13,CHAPITRE XIII,"Cinq cent un millions de quoi ? répéta le petit prince qui jamais de sa vie, n'avait renoncé à une question, une fois qu'il l'avait posée.",138,26,D001103,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0009,fr,13,CHAPITRE XIII,"Depuis cinquante-quatre ans que j'habite cette planèteci, je n'ai été dérangé que trois fois. La première fois ç'a été, il y a vingt-deux ans, par un hanneton qui était tombé Dieu sait d'où. Il répandait un bruit épouvantable, et j'ai fait quatre erreurs dans une addition. La seconde fois ç'a été, il y a onze ans, par une crise de rhumatisme. Je manque d'exercice. Je n'ai pas le temps de flâner. Je suis sérieux, moi. La troisième fois... la voici ! Je disais donc cinq cent un millions...",492,88,D001104,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.85,multilingual_lexicon_character_context_v2
fr_ch13_dlg0010,fr,13,CHAPITRE XIII,Millions de quoi ?,18,4,D001105,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0011,fr,13,CHAPITRE XIII,Millions de ces petites choses que l'on voit quelquefois dans le ciel.,70,12,D001106,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0012,fr,13,CHAPITRE XIII,Des mouches ?,13,3,D001107,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0013,fr,13,CHAPITRE XIII,"Mais non, des petites choses qui brillent.",42,7,D001108,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0014,fr,13,CHAPITRE XIII,Des abeilles ?,14,3,D001109,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0016,fr,13,CHAPITRE XIII,"Mais non. Des petites choses dorées qui font rêvasser les fainéants. Mais je suis sérieux, moi ! Je n'ai pas le temps de rêvasser.",130,24,D001110,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
fr_ch13_dlg0017,fr,13,CHAPITRE XIII,Ah ! des étoiles ?,18,5,D001111,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0018,fr,13,CHAPITRE XIII,C'est bien ça. Des étoiles.,27,5,D001112,businessman,businessman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0019,fr,13,CHAPITRE XIII,Et que fais-tu de cinq cents millions d'étoiles ?,49,9,D001113,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0020,fr,13,CHAPITRE XIII,"Cinq cent un millions six cent vingt-deux mille sept cent trente et un. Je suis sérieux, moi, je suis précis.",109,20,D001114,businessman,businessman,0.7,sandwich_propagation,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
fr_ch13_dlg0021,fr,13,CHAPITRE XIII,Et que fais-tu de ces étoiles ?,31,7,D001115,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0022,fr,13,CHAPITRE XIII,Ce que j'en fais ?,18,5,D001116,businessman,businessman,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0024,fr,13,CHAPITRE XIII,Rien. Je les possède.,21,4,D001117,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch13_dlg0025,fr,13,CHAPITRE XIII,Tu possèdes les étoiles ?,25,5,D001118,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0027,fr,13,CHAPITRE XIII,Mais j'ai déjà vu un roi qui...,31,7,D001119,king,king,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0028,fr,13,CHAPITRE XIII,"Les rois ne possèdent pas. Ils "" règnent "" sur. C'est très différent.",69,13,D001120,king,king,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0029,fr,13,CHAPITRE XIII,Et à quoi cela te sert-il de posséder les étoiles ?,51,11,D001121,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0030,fr,13,CHAPITRE XIII,Ça me sert à être riche.,24,6,D001122,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
fr_ch13_dlg0031,fr,13,CHAPITRE XIII,Et à quoi cela te sert-il d'être riche ?,40,9,D001123,businessman,businessman,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0033,fr,13,CHAPITRE XIII,"À acheter d'autres étoiles, si quelqu'un en trouve.",51,8,D001124,businessman,businessman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0034,fr,13,CHAPITRE XIII,Comment peut-on posséder les étoiles ?,38,6,D001125,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0035,fr,13,CHAPITRE XIII,"À qui sont-elles ? riposta, grincheux, le businessman.",54,8,D001126,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0036,fr,13,CHAPITRE XIII,Je ne sais pas. À personne.,27,6,D001127,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch13_dlg0037,fr,13,CHAPITRE XIII,"Alors elles sont à moi, car j'y ai pensé le premier.",52,11,D001128,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch13_dlg0038,fr,13,CHAPITRE XIII,Ça suffit ?,11,3,D001129,businessman,businessman,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0039,fr,13,CHAPITRE XIII,"Bien sûr. Quand tu trouves un diamant qui n'est à personne, il est à toi. Quand tu trouves une île qui n'est à personne, elle est à toi. Quand tu as une idée le premier, tu la fais breveter : elle est à toi. Et moi je possède les étoiles, puisque jamais personne avant moi n'a songé à les posséder.",298,60,D001130,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.85,multilingual_lexicon_character_context_v2
fr_ch13_dlg0040,fr,13,CHAPITRE XIII,"Ça c'est vrai, dit le petit prince. Et qu'en fais-tu ?",54,11,D001131,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0041,fr,13,CHAPITRE XIII,"Je les gère. Je les compte et je les recompte, dit le businessman. C'est difficile. Mais je suis un homme sérieux !",115,22,D001132,businessman,businessman,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch13_dlg0042,fr,13,CHAPITRE XIII,"Moi, si je possède un foulard, je puis le mettre autour de mon cou et l'emporter. Moi, si je possède une fleur, je puis cueillir ma fleur et l'emporter. Mais tu ne peux pas cueillir les étoiles !",195,38,D001133,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch13_dlg0043,fr,13,CHAPITRE XIII,"Non, mais je puis les placer en banque.",39,8,D001134,rose,rose,0.55,previous_speaker_window,love,0.3333,0.0,0.4833,multilingual_lexicon_character_context_v2
fr_ch13_dlg0044,fr,13,CHAPITRE XIII,Qu'est-ce que ça veut dire ?,28,6,D001135,rose,rose,0.55,previous_speaker_window,curiosity,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch13_dlg0045,fr,13,CHAPITRE XIII,Ça veut dire que j'écris sur un petit papier le nombre de mes étoiles. Et puis j'enferme à clef ce papier-là dans un tiroir.,124,24,D001136,businessman,businessman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0046,fr,13,CHAPITRE XIII,Et c'est tout ?,15,4,D001137,businessman,businessman,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch13_dlg0047,fr,13,CHAPITRE XIII,Ça suffit !,11,3,D001138,businessman,businessman,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch13_dlg0048,fr,13,CHAPITRE XIII,"Moi, dit-il encore, je possède une fleur que j'arrose tous les jours. Je possède trois volcans que je ramone toutes les semaines. Car je ramone aussi celui qui est éteint. On ne sait jamais. C'est utile à mes volcans, et c'est utile à ma fleur, que je les possède. Mais tu n'es pas utile aux étoiles...",302,56,D001139,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0000,fr,14,CHAPITRE XIV,"Peut-être bien que cet homme est absurde. Cependant il est moins absurde que le roi, que le vaniteux, que le businessman et que le buveur. Au moins son travail a-t-il un sens. Quand il allume son réverbère, c'est comme s'il faisait naître une étoile de plus, ou une fleur. Quand il éteint son réverbère, ça endort la fleur ou l'étoile. C'est une occupation très jolie. C'est véritablement utile puisque c'est joli.",414,71,D001140,rose,rose,0.65,keyword_rules,curiosity,0.4,-1.0,0.51,multilingual_lexicon_character_context_v2
fr_ch14_dlg0001,fr,14,CHAPITRE XIV,"Celui-là, se dit le petit prince, tandis qu'il poursuivait plus loin son voyage, celui-là serait méprisé par tous les autres, par le roi, par le vaniteux, par le buveur, par le businessman. Cependant c'est le seul qui ne me paraisse pas ridicule. C'est, peut-être, parce qu'il s'occupe d'autre chose que de soi-même.",316,52,D001141,little_prince,little_prince,0.65,keyword_rules,sadness,0.5,-1.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0002,fr,14,CHAPITRE XIV,Celui-là est le seul dont j'eusse pu faire mon ami. Mais sa planète est vraiment trop petite. Il n'y a pas de place pour deux...,128,25,D001142,fox,fox,0.65,keyword_rules,love,0.8333,0.0,0.6833,multilingual_lexicon_character_context_v2
fr_ch14_dlg0003,fr,14,CHAPITRE XIV,Bonjour. Pourquoi viens-tu d'éteindre ton réverbère ?,53,7,D001143,lamplighter,lamplighter,0.65,keyword_rules,curiosity,0.8333,0.0,0.5833,multilingual_lexicon_character_context_v2
fr_ch14_dlg0004,fr,14,CHAPITRE XIV,"C'est la consigne, répondit l'allumeur. Bonjour.",48,6,D001144,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0005,fr,14,CHAPITRE XIV,Qu'est-ce que la consigne ?,27,5,D001145,lamplighter,lamplighter,0.7,sandwich_propagation,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch14_dlg0006,fr,14,CHAPITRE XIV,C'est d'éteindre mon réverbère. Bonsoir.,40,5,D001146,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch14_dlg0007,fr,14,CHAPITRE XIV,Mais pourquoi viens-tu de le rallumer ?,39,7,D001147,lamplighter,lamplighter,0.7,sandwich_propagation,curiosity,0.8333,0.0,0.5833,multilingual_lexicon_character_context_v2
fr_ch14_dlg0008,fr,14,CHAPITRE XIV,"C'est la consigne, répondit l'allumeur.",39,5,D001148,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0009,fr,14,CHAPITRE XIV,"Je ne comprends pas, dit le petit prince.",41,8,D001149,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch14_dlg0010,fr,14,CHAPITRE XIV,"Il n'y a rien à comprendre, dit l'allumeur. La consigne c'est la consigne. Bonjour.",83,14,D001150,lamplighter,lamplighter,0.65,keyword_rules,sadness,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch14_dlg0011,fr,14,CHAPITRE XIV,Je fais là un métier terrible. C'était raisonnable autrefois.,61,9,D001151,lamplighter,lamplighter,0.55,previous_speaker_window,sadness,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch14_dlg0012,fr,14,CHAPITRE XIV,"Et, depuis cette époque, la consigne a changé ?",47,9,D001152,lamplighter,lamplighter,0.55,previous_speaker_window,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch14_dlg0013,fr,14,CHAPITRE XIV,"La consigne n'a pas changé, dit l'allumeur. C'est bien là le drame ! La planète d'année en année a tourné de plus en plus vite, et la consigne n'a pas changé !",159,32,D001153,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0014,fr,14,CHAPITRE XIV,Alors ? dit le petit prince.,28,6,D001154,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0015,fr,14,CHAPITRE XIV,"Alors maintenant qu'elle fait un tour par minute, je n'ai plus une seconde de repos. J'allume et j'éteins une fois par minute !",127,23,D001155,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch14_dlg0016,fr,14,CHAPITRE XIV,Ça c'est drôle ! Les jours chez toi durent une minute !,55,12,D001156,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch14_dlg0017,fr,14,CHAPITRE XIV,"Ce n'est pas drôle du tout, dit l'allumeur. Ça fait déjà un mois que nous parlons ensemble.",91,17,D001157,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0018,fr,14,CHAPITRE XIV,Un mois ?,9,3,D001158,lamplighter,lamplighter,0.55,previous_speaker_window,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch14_dlg0019,fr,14,CHAPITRE XIV,Oui. Trente minutes. Trente jours ! Bonsoir.,44,7,D001159,lamplighter,lamplighter,0.55,previous_speaker_window,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0020,fr,14,CHAPITRE XIV,Tu sais... je connais un moyen de te reposer quand tu voudras...,64,12,D001160,lamplighter,lamplighter,0.55,previous_speaker_window,curiosity,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
fr_ch14_dlg0021,fr,14,CHAPITRE XIV,"Je veux toujours, dit l'allumeur.",33,5,D001161,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.85,multilingual_lexicon_character_context_v2
fr_ch14_dlg0022,fr,14,CHAPITRE XIV,Ta planète est tellement petite que tu en fais le tour en trois enjambées. Tu n'as qu'à marcher assez lentement pour rester toujours au soleil. Quand tu voudras te reposer tu marcheras... et le jour durera aussi longtemps que tu voudras.,237,41,D001162,lamplighter,lamplighter,0.7,sandwich_propagation,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
fr_ch14_dlg0023,fr,14,CHAPITRE XIV,"Ça ne m'avance pas à grand'chose, dit l'allumeur. Ce que j'aime dans la vie, c'est dormir.",90,16,D001163,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch14_dlg0024,fr,14,CHAPITRE XIV,"Ce n'est pas de chance, dit le petit prince.",44,9,D001164,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch14_dlg0025,fr,14,CHAPITRE XIV,"Ce n'est pas de chance, dit l'allumeur. Bonjour.",48,8,D001165,lamplighter,lamplighter,0.65,keyword_rules,sadness,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0003,fr,15,CHAPITRE XV,qui est menacé de disparition prochaine,39,6,D001166,geographer,geographer,0.6,chapter_dominance,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0004,fr,15,CHAPITRE XV,"Tiens ! voilà un explorateur ! s'écria-t-il, quand il aperçut le petit prince.",78,13,D001167,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0005,fr,15,CHAPITRE XV,D'où viens-tu ? lui dit le vieux Monsieur.,42,8,D001168,little_prince,little_prince,0.7,sandwich_propagation,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0006,fr,15,CHAPITRE XV,Quel est ce gros livre ? dit le petit prince. Que faites-vous ici ?,67,14,D001169,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0007,fr,15,CHAPITRE XV,"Je suis géographe, dit le vieux Monsieur.",41,7,D001170,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch15_dlg0008,fr,15,CHAPITRE XV,Qu'est-ce qu'un géographe ?,27,4,D001171,geographer,geographer,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0009,fr,15,CHAPITRE XV,"C'est un savant qui connaît où se trouvent les mers, les fleuves, les villes, les montagnes et les déserts.",107,19,D001172,geographer,geographer,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0010,fr,15,CHAPITRE XV,"Ça c'est bien intéressant, dit le petit prince. Ça c'est enfin un véritable métier ! Et il jeta un coup d'œil autour de lui sur la planète du géographe. Il n'avait jamais vu encore une planète aussi majestueuse.",211,38,D001173,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0011,fr,15,CHAPITRE XV,"Elle est bien belle, votre planète. Est-ce qu'il y a des océans ?",65,13,D001174,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0012,fr,15,CHAPITRE XV,"Je ne puis pas le savoir, dit le géographe.",43,9,D001175,geographer,geographer,0.65,keyword_rules,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch15_dlg0013,fr,15,CHAPITRE XV,Ah ! (Le petit prince était déçu.) Et des montagnes ?,53,11,D001176,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0015,fr,15,CHAPITRE XV,Et des villes et des fleuves et des déserts ?,45,10,D001177,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0016,fr,15,CHAPITRE XV,"Je ne puis pas le savoir non plus, dit le géographe.",52,11,D001178,geographer,geographer,0.65,keyword_rules,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
fr_ch15_dlg0017,fr,15,CHAPITRE XV,Mais vous êtes géographe !,26,5,D001179,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0018,fr,15,CHAPITRE XV,"C'est exact, dit le géographe, mais je ne suis pas explorateur. Je manque absolument d'explorateurs. Ce n'est pas le géographe qui va faire le compte des villes, des fleuves, des montagnes, des mers, des océans et des déserts. Le géographe est trop important pour flâner. Il ne quitte pas son bureau. Mais il y reçoit les explorateurs. Il les interroge, et il prend en note leurs souvenirs. Et si les souvenirs de l'un d'entre eux lui paraissent intéressants, le géographe fait faire une enquête sur la moralité de l'explorateur.",529,89,D001180,geographer,geographer,0.75,keyword_rules,love,1.0,1.0,0.75,multilingual_lexicon_character_context_v2
fr_ch15_dlg0019,fr,15,CHAPITRE XV,Pourquoi ça ?,13,3,D001181,geographer,geographer,0.7,sandwich_propagation,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0020,fr,15,CHAPITRE XV,Parce qu'un explorateur qui mentirait entraînerait des catastrophes dans les livres de géographie. Et aussi un explorateur qui boirait trop.,140,20,D001182,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0021,fr,15,CHAPITRE XV,Pourquoi ça ? fit le petit prince.,34,7,D001183,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0022,fr,15,CHAPITRE XV,"Parce que les ivrognes voient double. Alors le géographe noterait deux montagnes, là où il n'y en a qu'une seule.",113,20,D001184,geographer,geographer,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0023,fr,15,CHAPITRE XV,"Je connais quelqu'un, dit le petit prince, qui serait mauvais explorateur.",74,11,D001185,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch15_dlg0024,fr,15,CHAPITRE XV,"C'est possible. Donc, quand la moralité de l'explorateur paraît bonne, on fait une enquête sur sa découverte.",109,17,D001186,geographer,geographer,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0025,fr,15,CHAPITRE XV,On va voir ?,12,4,D001187,geographer,geographer,0.7,sandwich_propagation,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0026,fr,15,CHAPITRE XV,"Non. C'est trop compliqué. Mais on exige de l'explorateur qu'il fournisse des preuves. S'il s'agit par exemple de la découverte d'une grosse montagne, on exige qu'il en rapporte de grosses pierres.",197,31,D001188,geographer,geographer,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0027,fr,15,CHAPITRE XV,"Mais toi, tu viens de loin ! Tu es explorateur ! Tu vas me décrire ta planète !",79,18,D001189,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
fr_ch15_dlg0028,fr,15,CHAPITRE XV,Alors ? interrogea le géographe.,32,5,D001190,geographer,geographer,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0029,fr,15,CHAPITRE XV,"Oh ! chez moi, dit le petit prince, ce n'est pas très intéressant, c'est tout petit. J'ai trois volcans. Deux volcans en activité, et un volcan éteint. Mais on ne sait jamais.",175,32,D001191,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
fr_ch15_dlg0030,fr,15,CHAPITRE XV,"On ne sait jamais, dit le géographe.",36,7,D001192,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0031,fr,15,CHAPITRE XV,J'ai aussi une fleur.,21,4,D001193,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
fr_ch15_dlg0032,fr,15,CHAPITRE XV,"Nous ne notons pas les fleurs, dit le géographe.",48,9,D001194,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0033,fr,15,CHAPITRE XV,Pourquoi ça ! c'est le plus joli !,34,8,D001195,geographer,geographer,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0034,fr,15,CHAPITRE XV,Parce que les fleurs sont éphémères.,36,6,D001196,geographer,geographer,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0035,fr,15,CHAPITRE XV,"Qu'est-ce que signifie : "" éphémère "" ?",39,8,D001197,geographer,geographer,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
fr_ch15_dlg0036,fr,15,CHAPITRE XV,"Les géographies, dit le géographe, sont les livres les plus précieux de tous les livres. Elles ne se démodent jamais. Il est très rare qu'une montagne change de place. Il est très rare qu'un océan se vide de son eau. Nous écrivons des choses éternelles.",253,45,D001198,geographer,geographer,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
fr_ch15_dlg0037,fr,15,CHAPITRE XV,"Mais les volcans éteints peuvent se réveiller, interrompit le petit prince. Qu'est-ce que signifie "" éphémère "" ?",113,18,D001199,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
